id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
188294599,a97aa519-d3e7-4b0f-825e-f5705039950e,2023/10/15 ,2023-10-15,,Rome,5246039,einheit21,Jörg und Ines,2023-10-20 19:52:01 UTC,2023-10-24 04:23:44 UTC,research,,https://www.inaturalist.org/observations/188294599,https://static.inaturalist.org/photos/329514931/medium.jpeg,,"",,2,0,false,,"Via della Bastianella, 55041 Pedona LU, Italien",43.919472,10.2934114,184,,,,184,,,false,,,Italy,Orangefleck-Seidenglanzeule,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
188419660,ca020d50-4fa8-43c4-83d8-31856797d3c7,2023-10-21 21:45:35+02:00,2023-10-21,2023-10-21 19:45:35 UTC,Rome,6504424,umbertopessolano,,2023-10-21 19:47:36 UTC,2025-08-10 20:19:58 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/188419660,https://inaturalist-open-data.s3.amazonaws.com/photos/329775246/medium.jpg,,"","",1,0,false,3,"Riserva Naturale Nazzano Tevere-Farfa, Nazzano, Lazio, IT",42.233559941,12.5990176946,8,,,,8,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
188534886,b37ce62e-ace7-4300-8cb8-89812da713a4,2023/10/20 03:50,2023-10-20,2023-10-20 01:50:00 UTC,Rome,2697617,rinoiubatti,Rino,2023-10-22 16:18:33 UTC,2024-02-11 02:34:14 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/188534886,https://inaturalist-open-data.s3.amazonaws.com/photos/330008695/medium.jpg,,"","",1,0,false,,"Provincia di Chieti, Italia",42.2071451234,14.5423271526,31,,,,31,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
205818373,5a05d4e1-12b6-4d6a-891e-6b19fb71148c,2023-10-21 22:35:16,2023-10-21,2023-10-21 20:35:16 UTC,Rome,5801841,stefano415,Stefano Massetti,2024-04-07 07:22:05 UTC,2024-09-06 11:48:20 UTC,needs_id,,https://www.inaturalist.org/observations/205818373,https://static.inaturalist.org/photos/363968183/medium.jpeg,,"",,1,0,false,2,"18016 San Bartolomeo al Mare IM, Italia",43.9264859,8.1016038,1600,,,,1600,,,false,,,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
213077040,92a489ee-68c3-48de-9c89-e521195bad84,2024/04/27 22:19,2024-04-27,2024-04-27 20:19:00 UTC,Rome,4323295,adele_schittone,"",2024-05-03 05:38:59 UTC,2024-05-03 05:38:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/213077040,https://inaturalist-open-data.s3.amazonaws.com/photos/376553197/medium.jpeg,,"",,0,0,false,,"Città metropolitana di Messina, Italia",38.2527835115,15.2386398451,83,,,,83,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
213798323,47b8ede6-0242-4c7c-9ce3-dea43989e7e8,2024/04/27 10:32 PM,2024-04-27,2024-04-27 20:32:00 UTC,Rome,4001337,carmelo_isgro,Carmelo Isgrò,2024-05-05 20:40:17 UTC,2024-05-05 20:40:17 UTC,needs_id,,https://www.inaturalist.org/observations/213798323,https://static.inaturalist.org/photos/377853009/medium.jpeg,,"",,0,0,false,,"Metropolitan City of Messina, Italy",38.2543194444,15.2390861111,4,,,,4,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
216625223,c7de8399-9ece-4d84-8dea-9d1501d017fe,2024/05/18 21:50,2024-05-18,2024-05-18 19:50:00 UTC,Rome,1375725,babunco,Camillo De Berardinis,2024-05-18 20:39:19 UTC,2024-05-19 11:13:19 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/216625223,https://inaturalist-open-data.s3.amazonaws.com/photos/383125886/medium.jpeg,,S. Marinella (V. Velca),,2,0,false,,Santa Marinella (RM),42.0396,11.83477,10,,,,10,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
235682506,aa55e9a0-f0e3-42f2-8a34-f4f82ba6e06c,2024-08-13 23:44:50,2024-08-13,2024-08-13 21:44:50 UTC,Rome,392309,bac_77,Marco Crivellari,2024-08-14 08:15:48 UTC,2024-08-14 12:24:56 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/235682506,https://inaturalist-open-data.s3.amazonaws.com/photos/419182688/medium.jpeg,,"",,1,0,false,2,"44026 Mesola FE, Italia",44.883375,12.2322694444,,,,,,,,false,gps,gps,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
235696196,4cd5c459-f7f4-451a-9e8a-ce8694ddab65,2024-08-13 23:51:24,2024-08-13,2024-08-13 21:51:24 UTC,Rome,392309,bac_77,Marco Crivellari,2024-08-14 10:54:43 UTC,2024-08-14 11:58:05 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/235696196,https://inaturalist-open-data.s3.amazonaws.com/photos/419207329/medium.jpeg,,"",,1,0,false,2,"44026 Mesola FE, Italia",44.883375,12.2322694444,,,,,,,,false,gps,gps,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
237187149,44efb00f-1ed0-4f60-893b-e5eac0dd0ef4,2024-08-22 00:36:11,2024-08-22,2024-08-21 22:36:11 UTC,Rome,392309,bac_77,Marco Crivellari,2024-08-21 22:38:01 UTC,2024-08-22 19:22:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/237187149,https://inaturalist-open-data.s3.amazonaws.com/photos/422078942/medium.jpeg,,"",,2,0,false,2,"44026 Mesola FE, Italia",44.88385,12.2321638889,,,,,,,,false,gps,gps,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
238670709,7a9813d7-72d2-42b0-8a8c-b79967925582,2024-08-29 23:40:19+02:00,2024-08-29,2024-08-29 21:40:19 UTC,Rome,1956724,andreaang,Andrea Angiari,2024-08-29 21:47:14 UTC,2024-12-08 16:15:23 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/238670709,https://inaturalist-open-data.s3.amazonaws.com/photos/424946203/medium.jpeg,,"","",1,0,false,3,"Via Don Giuseppe Bonizzato, Mozzecane, Veneto, IT",45.3044033333,10.819595,4,,,,4,,,false,,,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
240218162,ed1df76f-9222-481e-8851-bf487b0cacdc,2024-09-06 21:46:20,2024-09-06,2024-09-06 19:46:20 UTC,Rome,392309,bac_77,Marco Crivellari,2024-09-06 22:20:24 UTC,2024-09-11 22:22:40 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240218162,https://inaturalist-open-data.s3.amazonaws.com/photos/427940370/medium.jpeg,,"",,1,0,false,2,"44026 Mesola FE, Italia",44.8838083333,12.2322416667,,,,,,,,false,gps,gps,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
240506861,2065f478-0f24-45d7-a664-4a6d899b4842,2024-09-07 22:14:35,2024-09-07,2024-09-07 20:14:35 UTC,Rome,370501,bferrero,"",2024-09-08 09:49:13 UTC,2025-04-07 21:51:53 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/240506861,https://inaturalist-open-data.s3.amazonaws.com/photos/428500358/medium.jpeg,,"",,1,0,false,2,"Torino, Piemonte, IT",45.1090903958,7.331898408,187,,,,27222,obscured,,true,gps,gps,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
240507739,f4f3bc82-da1d-4eb8-b556-3d19a378cd28,2024-09-07 23:13:49,2024-09-07,2024-09-07 21:13:49 UTC,Rome,370501,bferrero,"",2024-09-08 09:57:40 UTC,2024-09-08 09:58:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/240507739,https://inaturalist-open-data.s3.amazonaws.com/photos/428502287/medium.jpeg,,"",,0,0,false,2,"Torino, Piemonte, IT",45.055647259,7.225478453,186,,,,27222,obscured,,true,gps,gps,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
241644870,09d919d8-42d9-467e-8b87-2d81b6617ab4,2024-08-31 21:37:26,2024-08-31,2024-08-31 19:37:26 UTC,Rome,5452720,katia_bettiol,"",2024-09-14 14:22:02 UTC,2024-09-14 14:22:10 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/241644870,https://inaturalist-open-data.s3.amazonaws.com/photos/430696741/medium.jpeg,,"",,0,0,false,2,"31040 Giavera del Montello TV, Italia",45.7828149165,12.1909397095,5,,,,5,,,false,,,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
242252050,4bca7c3c-8af1-4d41-be84-223d96585d38,2024/09/16 22:37,2024-09-16,2024-09-16 20:37:00 UTC,Rome,6900886,brunodovere,,2024-09-17 09:11:55 UTC,2024-11-25 07:56:56 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/242252050,https://inaturalist-open-data.s3.amazonaws.com/photos/431870558/medium.jpg,,"",,0,0,false,,"80013 Casalnuovo di Napoli NA, Italia",40.9090592806,14.3404345862,244,,,,244,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
244295717,4a64e034-2616-4eee-9ebd-8bbd9ddee5be,2024-09-27 14:03:27+02:00,2024-09-27,2024-09-27 12:03:27 UTC,Rome,5646736,leonardo_antonio,Leonardo Antonio Argese,2024-09-27 13:10:08 UTC,2025-06-14 21:10:54 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/244295717,https://inaturalist-open-data.s3.amazonaws.com/photos/435761534/medium.jpeg,,"","",1,0,false,3,"Università Degli Studi Di Bari Aldo Moro, Bari, Puglia, IT",41.1206778333,16.8670366667,35,,,,35,,,false,,,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
246519617,6ff53515-ac92-42d4-a1d4-703ace4a0371,2024-10-09 20:32:51,2024-10-09,2024-10-09 18:32:51 UTC,Rome,392309,bac_77,Marco Crivellari,2024-10-09 19:35:29 UTC,2024-10-10 09:41:28 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/246519617,https://inaturalist-open-data.s3.amazonaws.com/photos/440107957/medium.jpeg,,"",,2,0,false,2,"44026 Mesola FE, Italia",44.88385,12.232275,,,,,,,,false,gps,gps,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
248902657,4edbfac3-b64b-44c2-af08-43ede157fcf0,2024-10-24,2024-10-24,,Rome,1310226,antonino1,Antonino Puglisi,2024-10-24 16:51:44 UTC,2025-06-11 17:09:58 UTC,research,,https://www.inaturalist.org/observations/248902657,https://static.inaturalist.org/photos/444833511/medium.jpeg,,"",,1,0,false,2,Bellatrix Lido,37.5349540567,15.1254751906,193,,,,193,,,false,gps,gps,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
249464073,4ec6615f-d879-434e-b609-459a368c36c9,2024-10-28 08:40:40,2024-10-28,2024-10-28 07:40:40 UTC,Rome,1996045,micdallo,"",2024-10-28 07:42:07 UTC,2025-04-08 03:06:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/249464073,https://inaturalist-open-data.s3.amazonaws.com/photos/445945263/medium.jpeg,,"",,1,0,false,2,"37138 Verona VR, Italia",45.42784,10.9662229722,,,,,,,,false,gps,gps,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
249464505,764d7adf-840b-49e1-98b7-b9f299ad2063,2024-10-28 07:05:03,2024-10-28,2024-10-28 06:05:03 UTC,Rome,3233666,pevel65,"",2024-10-28 07:48:58 UTC,2025-04-08 03:06:25 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/249464505,https://inaturalist-open-data.s3.amazonaws.com/photos/445946437/medium.jpeg,,"",,1,0,false,2,"41124 Modena MO, Italia",44.6415894665,10.9153404459,293,,,,293,,,false,gps,gps,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
249478339,9424b469-ecc6-4932-bd2d-371519a7a13a,2024-10-28 08:46:51+01:00,2024-10-28,2024-10-28 07:46:51 UTC,Rome,1956724,andreaang,Andrea Angiari,2024-10-28 10:55:54 UTC,2024-12-08 16:07:41 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/249478339,https://inaturalist-open-data.s3.amazonaws.com/photos/445974995/medium.jpeg,,"","",1,0,false,3,"Via Don Giuseppe Bonizzato, Mozzecane, Veneto, IT",45.3044166667,10.8196083333,4,,,,4,,,false,,,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
249650998,f2793cad-2d81-4800-99cd-678f390786b5,2024-10-28 10:55:42,2024-10-28,2024-10-28 09:55:42 UTC,Rome,2544590,marcocruscanti,Marco Cruscanti,2024-10-29 16:58:54 UTC,2025-08-10 20:28:39 UTC,needs_id,CC-BY-NC-ND,https://www.inaturalist.org/observations/249650998,https://static.inaturalist.org/photos/446314465/medium.jpeg,,"",,1,0,false,2,"J3P9+JV, 58100 Grosseto GR, Italia",42.6365022413,11.0696432367,480,,,,480,,,false,gps,gps,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
251172688,6ba613fd-23e7-44c3-9102-9ddca380716a,2024-11-08 13:10:01,2024-11-08,2024-11-08 12:10:01 UTC,Rome,4334627,cuppo,cuppo,2024-11-10 14:40:03 UTC,2024-12-13 17:50:09 UTC,research,,https://www.inaturalist.org/observations/251172688,https://static.inaturalist.org/photos/449370530/medium.jpeg,,"",,1,0,false,2,"Sicily, IT",37.4229863648,15.0341995983,7023,,,,28388,obscured,,true,gps,gps,Italy,Beet Armyworm Moth,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
267251668,c573af89-8ad7-4bea-8547-d0660f2c490b,2025-03-25 20:47:42,2025-03-25,2025-03-25 19:47:42 UTC,Rome,7792450,amaurydeneux,Amaury Deneux,2025-03-27 20:56:28 UTC,2025-04-08 10:57:02 UTC,research,,https://www.inaturalist.org/observations/267251668,https://static.inaturalist.org/photos/480251413/medium.jpeg,,"",Lepiled,2,0,false,2,"33061 Teor, Udine, Italie",45.8937611111,13.060875,,,,,,,,false,gps,gps,Italy,Légionnaire de la betterave,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
268268772,b3ca7c68-a0aa-4b30-a378-5858db7acf7c,2025/03/29 22:14,2025-03-29,2025-03-29 20:14:00 UTC,Rome,1375725,babunco,Camillo De Berardinis,2025-04-02 19:33:24 UTC,2025-04-03 09:28:49 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/268268772,https://inaturalist-open-data.s3.amazonaws.com/photos/482191146/medium.jpeg,,Stazione Monticchio Bagni (PZ),,2,0,false,,Monticchio Bagni (PZ),40.9250779792,15.5395694398,250,,,,250,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
268915575,ec3b6286-57af-4784-85a9-d3d1049cfa21,2025/04/02 12:41,2025-04-02,2025-04-02 10:41:00 UTC,Rome,4072413,nicolaaddelfio,Nicola Addelfio,2025-04-06 12:38:37 UTC,2025-04-06 16:46:34 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/268915575,https://inaturalist-open-data.s3.amazonaws.com/photos/483437387/medium.jpeg,,"",,2,0,false,,"Via Flacca, km 16/600, 04029 Sperlonga LT, Italia",41.2508619,13.4496917,192,,,,192,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
272903049,d490eaf7-9133-475e-812e-59ab320ff92f,2025-04-24 23:18:09,2025-04-24,2025-04-24 21:18:09 UTC,Rome,2514105,diegoreggianti,"",2025-04-25 06:06:30 UTC,2025-04-26 18:08:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/272903049,https://inaturalist-open-data.s3.amazonaws.com/photos/490973506/medium.jpeg,,"",,2,0,false,2,"00042 Anzio RM, Italia",41.4907599112,12.5988125056,85,,,,85,,,false,gps,gps,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
273611423,4b6d5b8e-d619-4cab-a5fa-afd3b4c28954,2025-04-25 23:02:21,2025-04-25,2025-04-25 21:02:21 UTC,Rome,2514105,diegoreggianti,"",2025-04-26 05:28:51 UTC,2025-04-26 16:28:46 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/273611423,https://inaturalist-open-data.s3.amazonaws.com/photos/492075519/medium.jpeg,,"",,2,0,false,2,"00042 Anzio RM, Italia",41.4907599112,12.5988125056,85,,,,85,,,false,gps,gps,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
274191807,84af41d2-63f0-4600-b0c2-4668471675c0,2025-04-26 20:21:41,2025-04-26,2025-04-26 18:21:41 UTC,Rome,2514105,diegoreggianti,"",2025-04-26 22:17:37 UTC,2025-04-27 18:07:06 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/274191807,https://inaturalist-open-data.s3.amazonaws.com/photos/492974296/medium.jpeg,,"",,2,0,false,2,"00042 Anzio RM, Italia",41.4907599112,12.5988125056,85,,,,85,,,false,gps,gps,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
274619344,11e5192b-6c30-4445-9671-e22310a0925d,2025/04/25 21:43,2025-04-25,2025-04-25 19:43:00 UTC,Rome,1482324,ranierop,Raniero Panfili,2025-04-27 12:44:23 UTC,2025-05-20 20:04:19 UTC,research,,https://www.inaturalist.org/observations/274619344,https://static.inaturalist.org/photos/493653969/medium.jpeg,,"","",2,0,false,,"Rio Fiume, Santa Severa, RM, Italia",42.0830121652,11.9635207403,22,,,,22,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
276793955,96e9b576-62c5-4f50-8367-98dfe665b101,2025/04/28 20:38,2025-04-28,2025-04-28 18:38:00 UTC,Rome,2514105,diegoreggianti,"",2025-04-29 22:46:57 UTC,2025-04-30 18:48:15 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/276793955,https://inaturalist-open-data.s3.amazonaws.com/photos/496974339/medium.jpeg,,"",,2,0,false,,"Città metropolitana di Roma Capitale, Italia",41.95942,12.05198,,,,,,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
277105271,d0066cdd-e0d5-4621-bfc5-5a3cd9858921,2025/04/28 20:49,2025-04-28,2025-04-28 18:49:00 UTC,Rome,1482324,ranierop,Raniero Panfili,2025-04-30 18:59:45 UTC,2025-05-20 20:01:33 UTC,research,,https://www.inaturalist.org/observations/277105271,https://static.inaturalist.org/photos/497577922/medium.jpeg,,"",,2,0,false,,"Palude di Torre Flavia, Ladispoli, RM, Italia",41.9592673573,12.0519171808,11,,,,11,,,false,,,Italy,Spodoptera exigua,Spodoptera exigua,Beet Armyworm Moth,Insecta,231425
