id,uuid,observed_on_string,observed_on,time_observed_at,time_zone,user_id,user_login,user_name,created_at,updated_at,quality_grade,license,url,image_url,sound_url,tag_list,description,num_identification_agreements,num_identification_disagreements,captive_cultivated,oauth_application_id,place_guess,latitude,longitude,positional_accuracy,private_place_guess,private_latitude,private_longitude,public_positional_accuracy,geoprivacy,taxon_geoprivacy,coordinates_obscured,positioning_method,positioning_device,place_country_name,species_guess,scientific_name,common_name,iconic_taxon_name,taxon_id
185701968,68459fcf-e383-450a-9170-964d65f874d4,2023-09-30 12:52:13,2023-09-30,2023-09-30 10:52:13 UTC,Rome,4555245,haltiamieli,Haltiamieli,2023-10-01 08:15:03 UTC,2024-12-30 11:03:34 UTC,needs_id,CC-BY-SA,https://www.inaturalist.org/observations/185701968,https://inaturalist-open-data.s3.amazonaws.com/photos/324370707/medium.jpeg,,"",,1,0,false,2,"Contrada Torre dell'Uzzo, San Vito Lo Capo, 91010 San Vito lo capo TP, Italia",38.1080821045,12.7905676514,480,,,,480,,,false,gps,gps,Italy,Forda formicaria,Forda formicaria,Pistachio-Grass Root Aphid,Insecta,454414
186028019,f0f53444-efdd-4764-8782-35c4ca92c3ef,2023-10-02 12:46:44,2023-10-02,2023-10-02 10:46:44 UTC,Rome,7475717,giuseppe81205,Giuseppe Scolma,2023-10-03 12:16:50 UTC,2023-10-03 12:17:06 UTC,needs_id,,https://www.inaturalist.org/observations/186028019,https://static.inaturalist.org/photos/325007382/medium.jpeg,,"",,0,0,false,2,"00060 Canale Monterano RM, Italia",42.1318433333,12.0885516667,13,,,,13,,,false,,,Italy,Afide nero della fava,Aphis fabae,Black Bean Aphid,Insecta,55216
186267559,a6ddf368-b6fa-4092-84ef-66f387ab8f46,2023-10-05 13:02:27,2023-10-05,2023-10-05 11:02:27 UTC,Rome,6298355,crocuta-crocuta,Matteo Amadio,2023-10-05 11:28:57 UTC,2023-10-06 17:58:08 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186267559,https://inaturalist-open-data.s3.amazonaws.com/photos/325483687/medium.jpeg,,"",,0,0,false,2,"Lombardia, IT",45.5073027101,9.2704254912,58,,,,27158,obscured,,true,,,Italy,Uroleucon,Uroleucon,Large Daisy Aphids,Insecta,84469
186288631,864db419-9e7a-4669-9bb3-554f6a65ca47,2023-10-05 12:59:02,2023-10-05,2023-10-05 10:59:02 UTC,Rome,5493206,mircogruppi,"",2023-10-05 15:11:02 UTC,2023-10-05 16:24:59 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186288631,https://inaturalist-open-data.s3.amazonaws.com/photos/325523348/medium.jpeg,,"",On Viola odorata,0,0,false,2,"44.654792, 10.902214",44.655025,10.901983,23,,,,23,,,false,gps,gps,Italy,Aphis,Aphis,,Insecta,55215
186302153,39baca37-9ae4-4dbd-9b51-0dc08320e1ac,2023-10-05 14:41:45,2023-10-05,2023-10-05 12:41:45 UTC,Rome,5493206,mircogruppi,"",2023-10-05 17:08:52 UTC,2023-10-05 17:09:04 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186302153,https://inaturalist-open-data.s3.amazonaws.com/photos/325548298/medium.jpeg,,"",,0,0,false,2,"Modena MO, Italia",44.6528710379,10.8973874152,1170,,,,1170,,,false,gps,gps,Italy,Afidi,Aphididae,Aphids,Insecta,52381
186394646,182fd076-7531-4b04-a3b0-52af8519b05e,2023-10-06 14:21:58,2023-10-06,2023-10-06 12:21:58 UTC,Rome,2277168,giuliapit,Giulia P,2023-10-06 12:25:23 UTC,2024-05-30 15:46:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186394646,https://inaturalist-open-data.s3.amazonaws.com/photos/325732961/medium.jpeg,,"",,1,0,false,2,"34131 Trieste TS, Italia",45.6495083847,13.7768182531,7064,,,,7064,,,false,,,Italy,Afidi,Aphididae,Aphids,Insecta,52381
186684309,f053ff82-6b86-4361-a0de-1c0e93a45469,2023-10-04 18:05:30,2023-10-04,2023-10-04 16:05:30 UTC,Rome,5666872,alessandro802,Alessandro,2023-10-08 12:47:04 UTC,2023-10-08 12:48:00 UTC,needs_id,,https://www.inaturalist.org/observations/186684309,https://static.inaturalist.org/photos/326300649/medium.jpeg,,"",,0,0,false,2,"09045 Quartu Sant'Elena CA, Italia",39.2283977736,9.19110585,64,,,,64,,,false,gps,gps,Italy,Afidi,Aphididae,Aphids,Insecta,52381
186706193,9990ad54-701c-4072-8596-a7f1b0093769,2023-10-08 15:45:53,2023-10-08,2023-10-08 13:45:53 UTC,Rome,1591925,gabriele_lagrasta,Gabriele La Grasta,2023-10-08 15:48:22 UTC,2023-10-08 15:48:33 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186706193,https://inaturalist-open-data.s3.amazonaws.com/photos/326341804/medium.jpeg,,"",,0,0,false,2,"GRANA - Corso Garibaldi / Peso, 14031 Grana Monferrato AT, Italia",44.9975856323,8.2977968082,54,,,,54,,,false,gps,gps,Italy,Aphidinae,Aphidinae,,Insecta,194066
186738541,78e6406d-7ccf-4861-8a91-12a379707735,2023-10-05 09:45:41,2023-10-05,2023-10-05 07:45:41 UTC,Rome,5666872,alessandro802,Alessandro,2023-10-08 19:11:54 UTC,2024-12-06 17:48:08 UTC,research,,https://www.inaturalist.org/observations/186738541,https://static.inaturalist.org/photos/326403877/medium.jpeg,,"",On Pistacia lentiscus,1,0,false,2,"Don Minzoni (angolo Nazionale), 09044 Quartucciu CA, Italia",39.250660675,9.1743004695,27,,,,27,,,false,gps,gps,Italy,Mealy Grass Root Aphid,Aploneura lentisci,Mealy Grass Root Aphid,Insecta,385939
186816406,45387f98-5f96-4050-9782-68cbfde52ecd,2023/10/06 18:18,2023-10-06,2023-10-06 16:18:00 UTC,Rome,1622306,bonushenricus,bonushenricus,2023-10-09 05:46:58 UTC,2024-05-30 15:46:38 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/186816406,https://inaturalist-open-data.s3.amazonaws.com/photos/326559362/medium.jpeg,,"",sulla cupola di una ghiada di Quercus,1,0,false,,"Provincia di Alessandria, Italia",44.7416626935,8.7162327776,4,,,,4,,,false,,,Italy,Afidi,Aphididae,Aphids,Insecta,52381
187162324,b96c4667-7d51-4070-9c5b-851f363ff0ca,2023/10/11 22:24,2023-10-11,2023-10-11 20:24:00 UTC,Rome,744814,mirko_tomasi,Mirko Tomasi,2023-10-11 20:33:16 UTC,2023-10-11 20:33:16 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/187162324,https://inaturalist-open-data.s3.amazonaws.com/photos/327246757/medium.jpg,,"",,0,0,false,,"21010 Castello VA, Italia",45.9492332728,8.6772231268,912,,,,912,,,false,,,Italy,Pemphigus spyrothecae,Pemphigus spyrothecae,Poplar Spiral Gall Aphid,Insecta,154678
187224357,19e47c5f-b0ee-4efc-a462-cc521aa336ac,2023-10-12 11:26:22,2023-10-12,2023-10-12 09:26:22 UTC,Rome,741651,pedroandrade,Pedro Andrade,2023-10-12 09:27:42 UTC,2023-10-14 22:57:17 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/187224357,https://inaturalist-open-data.s3.amazonaws.com/photos/327370507/medium.jpeg,,"",,1,0,false,2,"V.S.Benedetto Scuola Media, 06081 Assisi PG, Itália",43.0650118739,12.6248232275,17,,,,17,,,false,gps,gps,Italy,Oleander Aphid,Aphis nerii,Oleander Aphid,Insecta,71154
187319243,4088483b-750a-40d6-b3c3-3659341a05eb,2023-10-13 02:27:48,2023-10-13,2023-10-13 00:27:48 UTC,Rome,5554327,federico_biguzzi,Federico Biguzzi,2023-10-13 01:51:53 UTC,2024-03-08 21:22:08 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/187319243,https://inaturalist-open-data.s3.amazonaws.com/photos/327556231/medium.jpeg,,"",Over *Salix alba*,1,0,false,2,"Forli' - Cesena, Emilia-Romagna, IT",44.1767491834,12.3376635835,187,,,,187,,,false,gps,gps,Italy,Tuberolachnus salignus,Tuberolachnus salignus,Giant Willow Aphid,Insecta,354036
187347330,ccc4817f-e28a-426f-bb49-5481fae26e80,2023-10-13 11:45:08,2023-10-13,2023-10-13 09:45:08 UTC,Rome,508073,pezzottal7,Luigi Pezzotta,2023-10-13 09:45:39 UTC,2023-10-18 06:29:34 UTC,needs_id,CC-BY-NC-SA,https://www.inaturalist.org/observations/187347330,https://inaturalist-open-data.s3.amazonaws.com/photos/327613291/medium.jpeg,,"",,0,0,false,2,"Longuelo, Bergamo BG, Italia",45.6924527778,9.6327833333,,,,,,,,false,gps,gps,Italy,Aphidinae,Aphidinae,,Insecta,194066
187556189,3a96c433-a708-44bb-9343-5861fe3bed00,2023-10-14 18:07:59+02:00,2023-10-14,2023-10-14 16:07:59 UTC,Rome,1855485,marcopiga,Marco Piga,2023-10-14 22:37:28 UTC,2023-10-15 10:06:39 UTC,research,,https://www.inaturalist.org/observations/187556189,https://static.inaturalist.org/photos/328022453/medium.jpg,,"","",1,0,false,3,"Le Vele Millennium, Quartucciu, Sardegna, IT",39.2446797249,9.1635514211,,,,,,,,false,,,Italy,Aploneura lentisci,Aploneura lentisci,Mealy Grass Root Aphid,Insecta,385939
187558569,99e986cf-867a-4177-91ba-bbc0b81c854a,2023-10-15 00:50:33,2023-10-15,2023-10-14 22:50:33 UTC,Rome,5493206,mircogruppi,"",2023-10-14 22:57:06 UTC,2024-05-31 13:11:37 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/187558569,https://inaturalist-open-data.s3.amazonaws.com/photos/328027451/medium.jpeg,,"","",1,0,false,2,"40069 Zola Predosa BO, Italia",44.4933833333,11.2075277778,,,,,,,,false,gps,gps,Italy,Aphididae,Aphididae,Aphids,Insecta,52381
187602843,9553f8e0-503b-4a7e-9ccc-9644db850243,2023/10/14 11:58,2023-10-14,2023-10-14 09:58:00 UTC,Rome,1437774,valentinabuono,Valentina,2023-10-15 07:24:09 UTC,2023-10-15 07:24:09 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/187602843,https://inaturalist-open-data.s3.amazonaws.com/photos/328117271/medium.jpeg,,"",,0,0,false,,"Monte Sterlino - Collinello FC, Italia",44.1151417066,12.1520241357,114,,,,114,,,false,,,Italy,Macrosiphoniella,Macrosiphoniella,Anthemid Aphids,Insecta,376950
187759035,92f41684-e94e-4c21-9a77-ad386cc8a47e,2023/10/14 10:29,2023-10-14,2023-10-14 08:29:00 UTC,Rome,275478,jessica_peruzzo,Jessica Peruzzo,2023-10-16 08:56:25 UTC,2023-10-16 08:56:25 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/187759035,https://inaturalist-open-data.s3.amazonaws.com/photos/328430666/medium.jpg,,"",,0,0,false,,"45027 Sariano RO, Italia",45.0117861111,11.4225305556,,,,,,,,false,,,Italy,Aphididae,Aphididae,Aphids,Insecta,52381
187884812,bbca169f-0e54-460d-ab77-4e3e6dbc2dee,2023/10/17 09:37,2023-10-17,2023-10-17 07:37:00 UTC,Rome,2186352,michi100,,2023-10-17 10:16:19 UTC,2024-01-23 19:47:45 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/187884812,https://inaturalist-open-data.s3.amazonaws.com/photos/328677902/medium.jpeg,,"",,1,0,false,,"Municipio Roma XIII, Roma RM, Italia",41.8895032573,12.4144428223,1,,,,1,,,false,,,Italy,Drepanaphis,Drepanaphis,,Insecta,454376
187909421,54c48054-fc62-48f2-9a06-7718324a8502,2023-10-17 17:34:27,2023-10-17,2023-10-17 15:34:27 UTC,Rome,327590,geoclaudia,"",2023-10-17 15:36:40 UTC,2023-10-17 15:37:13 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/187909421,https://inaturalist-open-data.s3.amazonaws.com/photos/328724094/medium.jpeg,,"",,0,0,false,2,"20068 Peschiera Borromeo, Metropolitan City of Milan, Italy",45.4546599762,9.3223617598,7,,,,7,,,false,gps,gps,Italy,Aphidinae,Aphidinae,,Insecta,194066
188054801,db7b4d59-73bc-4739-ba66-2bba76804810,2023-09-22 10:09:46+02:00,2023-09-22,2023-09-22 08:09:46 UTC,Rome,83833,nicola_bodino,,2023-10-18 19:20:03 UTC,2025-04-04 20:37:53 UTC,research,,https://www.inaturalist.org/observations/188054801,https://static.inaturalist.org/photos/329018275/medium.jpg,,"","",1,0,false,3,"Via Leade, Toirano, Liguria, IT",44.1215929762,8.2143356837,3,,,,3,,,false,,,Italy,Pistacia Horn Gall Aphid,Baizongia pistaciae,Pistacia Horn Gall Aphid,Insecta,488332
188058332,931503e6-d301-49c1-976c-f604508d477b,2023-10-14 18:07:59+02:00,2023-10-14,2023-10-14 16:07:59 UTC,Rome,1855485,marcopiga,Marco Piga,2023-10-18 19:48:03 UTC,2024-05-31 13:58:49 UTC,needs_id,,https://www.inaturalist.org/observations/188058332,https://static.inaturalist.org/photos/329025575/medium.jpeg,,"",Found here: https://www.inaturalist.org/observations/187556189,0,0,false,,"Le Vele Millennium, Quartucciu, Sardegna, IT",39.2446797249,9.1635514211,,,,,,,,false,,,Italy,Aploneura lentisci,Aploneura lentisci,Mealy Grass Root Aphid,Insecta,385939
188060277,fc644850-8412-4e46-9377-f529371304c5,2023-10-18 14:46:31+02:00,2023-10-18,2023-10-18 12:46:31 UTC,Rome,4100031,fabio286,Fabio Cianchi,2023-10-18 20:04:38 UTC,2025-04-04 20:38:00 UTC,research,,https://www.inaturalist.org/observations/188060277,https://static.inaturalist.org/photos/329029197/medium.jpg,,"","",1,0,false,3,"Manciano, Toscana, IT",42.5314333333,11.3418,3,,,,3,,,false,,,Italy,Afide galligeno maggiore dell'olmo,Eriosoma lanuginosum,Elm Balloon-gall Aphid,Insecta,416160
188078822,392f94da-c8a3-4188-82ef-042e4d246b20,2023-10-14 18:07:59+02:00,2023-10-14,2023-10-14 16:07:59 UTC,Rome,1855485,marcopiga,Marco Piga,2023-10-18 22:49:29 UTC,2023-10-18 22:51:42 UTC,needs_id,,https://www.inaturalist.org/observations/188078822,https://static.inaturalist.org/photos/329067526/medium.jpeg,,"","Two different specimens.

Found here: https://www.inaturalist.org/observations/187556189",0,0,false,,"Le Vele Millennium, Quartucciu, Sardegna, IT",39.2446797249,9.1635514211,,,,,,,,false,,,Italy,Aploneura lentisci,Aploneura lentisci,Mealy Grass Root Aphid,Insecta,385939
188156462,950c17a9-0cad-413f-938a-97d6c1ad4d97,2023-10-19 18:42:10,2023-10-19,2023-10-19 16:42:10 UTC,Rome,5666872,alessandro802,Alessandro,2023-10-19 16:49:22 UTC,2023-10-19 16:49:30 UTC,needs_id,,https://www.inaturalist.org/observations/188156462,https://static.inaturalist.org/photos/329229444/medium.jpeg,,"",,0,0,false,2,Quartucciu,39.2537196034,9.1747473925,2430,,,,2430,,,false,,,Italy,Aphis,Aphis,,Insecta,55215
188157450,796c9f4b-beb2-47be-a206-c6cea1816525,2023-10-19 10:58:16,2023-10-19,2023-10-19 08:58:16 UTC,Rome,5406768,annemarie163,Annemarie Elzenbaumer,2023-10-19 16:57:08 UTC,2023-10-20 06:40:57 UTC,needs_id,,https://www.inaturalist.org/observations/188157450,https://static.inaturalist.org/photos/329231428/medium.jpeg,,"",,1,0,false,2,"39030 Percha, Autonome Provinz Bozen - Südtirol, Italien",46.824454258,12.0222891122,74,,,,74,,,false,gps,gps,Italy,Giant Conifer Aphids,Cinara,Giant Conifer Aphids,Insecta,199407
188258635,4e42f5f6-c0ac-4399-9413-87a9d3c5a652,2023-10-20 16:12:12+02:00,2023-10-20,2023-10-20 14:12:12 UTC,Rome,7512415,kyoraine,sophia garcia (sofie),2023-10-20 14:13:40 UTC,2024-03-07 17:50:10 UTC,needs_id,,https://www.inaturalist.org/observations/188258635,https://static.inaturalist.org/photos/329442927/medium.jpg,,"","",2,0,false,3,"Mediolanum Forum, Assago, Lombardy, IT",45.4024616667,9.1428805,4,,,,4,,,false,,,Italy,Aphids,Aphididae,Aphids,Insecta,52381
188273178,a918e8f6-fe52-4c61-ab81-a67333446f42,2023-10-20 15:31:06,2023-10-20,2023-10-20 13:31:06 UTC,Rome,5518820,luciogiuniobruto,Francisilmuloparlante,2023-10-20 16:41:03 UTC,2025-04-04 20:49:54 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/188273178,https://inaturalist-open-data.s3.amazonaws.com/photos/329471695/medium.jpeg,,"",On Pistacia sp.,1,0,false,2,"84070 Sacco, SA, Italy",40.3876425078,15.3680702671,13,,,,13,,,false,,,Italy,Pistachio-Grass Root Aphid,Forda formicaria,Pistachio-Grass Root Aphid,Insecta,454414
188283128,b7d099fb-ca83-4771-80f7-ecd7e56b4803,2023-10-20 18:03:38,2023-10-20,2023-10-20 16:03:38 UTC,Rome,327590,geoclaudia,"",2023-10-20 18:10:43 UTC,2024-05-02 19:30:52 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/188283128,https://inaturalist-open-data.s3.amazonaws.com/photos/329491999/medium.jpeg,,"",,2,0,false,2,"20068 Peschiera Borromeo, Metropolitan City of Milan, Italy",45.4549812411,9.3225491792,153,,,,153,,,false,gps,gps,Italy,Macrosiphini,Macrosiphini,,Insecta,373734
188353189,c33d34f9-e056-4dbf-9039-a7ae1aa61868,2023-10-21 10:02:36,2023-10-21,2023-10-21 08:02:36 UTC,Rome,78411,ppiero,piero,2023-10-21 08:10:16 UTC,2025-04-04 20:55:24 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/188353189,https://inaturalist-open-data.s3.amazonaws.com/photos/329642529/medium.jpeg,,"",,1,0,false,2,"16016 Cogoleto GE, Italia",44.3975105997,8.6041928997,,,,,,,,false,gps,gps,Italy,Forda formicaria,Forda formicaria,Pistachio-Grass Root Aphid,Insecta,454414
188389405,454ca5d9-68b8-465e-b997-21eeea69a5d4,2023-10-21 10:02:46,2023-10-21,2023-10-21 08:02:46 UTC,Rome,4734112,luisa_aivano,luisa,2023-10-21 15:39:05 UTC,2025-04-04 20:56:20 UTC,research,,https://www.inaturalist.org/observations/188389405,https://static.inaturalist.org/photos/329712350/medium.jpeg,,"",,1,0,false,2,"16016 Sciarborasca GE, Italia",44.3998413083,8.6141777036,,,,,,,,false,gps,gps,Italy,Forda formicaria,Forda formicaria,Pistachio-Grass Root Aphid,Insecta,454414
188424032,4084e858-2410-4cbe-a624-2b554a0b0285,2023-10-21 11:31:04,2023-10-21,2023-10-21 09:31:04 UTC,Rome,4031780,kooparz,Gian Luca Borghi,2023-10-21 20:23:41 UTC,2025-04-04 20:57:31 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/188424032,https://inaturalist-open-data.s3.amazonaws.com/photos/329781086/medium.jpeg,,"",Feeding on Juglans regia,1,0,false,2,"25084 Gargnano, Province of Brescia, Italy",45.6896666667,10.6398472222,,,,,,,,false,gps,gps,Italy,Walnut Aphid,Panaphis juglandis,Walnut Aphid,Insecta,133956
188497125,7191009c-2a0b-4029-8760-f766e381139f,2023-10-22 11:52:44,2023-10-22,2023-10-22 09:52:44 UTC,Rome,4637505,filippo_ceragioli,Filippo Ceragioli,2023-10-22 09:55:12 UTC,2023-10-29 07:00:23 UTC,needs_id,CC-BY,https://www.inaturalist.org/observations/188497125,https://inaturalist-open-data.s3.amazonaws.com/photos/329932668/medium.jpeg,,"",,1,0,false,2,"12022 Busca CN, Italia",44.5112647778,7.4716601111,,,,,,,,false,,,Italy,Aphids,Aphididae,Aphids,Insecta,52381
188582393,19ca9603-9b04-4f91-b931-5b727f5ae8a1,2023/10/22,2023-10-22,,Rome,2283062,roberto421,Roberto Ghiglia,2023-10-22 21:51:24 UTC,2024-09-21 15:08:47 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/188582393,https://inaturalist-open-data.s3.amazonaws.com/photos/330103920/medium.jpg,,"",,0,0,false,,"12051 Alba CN, Italia",44.6906609785,8.0370159565,4,,,,4,,,false,,,Italy,Anoecia,Anoecia corni,Common dogwood-grass aphid,Insecta,418140
188637561,c842d157-c0af-4136-b4a2-1bdb33f1df86,2023-10-23 09:56:17,2023-10-23,2023-10-23 07:56:17 UTC,Rome,78411,ppiero,piero,2023-10-23 07:59:40 UTC,2023-10-25 09:44:13 UTC,research,CC-BY-NC,https://www.inaturalist.org/observations/188637561,https://inaturalist-open-data.s3.amazonaws.com/photos/330221374/medium.jpeg,,"",,1,0,false,2,"16016 Cogoleto GE, Italia",44.3958037,8.606953,,,,,,,,false,gps,gps,Italy,Baizongia pistaciae,Baizongia pistaciae,Pistacia Horn Gall Aphid,Insecta,488332
188640865,8215932f-dce9-4387-b956-694f1f2ce720,2023/10/07 4:06 PM,2023-10-07,2023-10-07 14:06:00 UTC,Rome,5969383,alexei_kouprianov,Alexei Kouprianov,2023-10-23 08:53:21 UTC,2023-10-28 14:24:35 UTC,needs_id,CC-BY-NC,https://www.inaturalist.org/observations/188640865,https://inaturalist-open-data.s3.amazonaws.com/photos/330229344/medium.jpeg,,"","",1,0,false,,"Metropolitan City of Bologna, Italy",44.456095,11.2813683333,,,,,,,,false,,,Italy,Aphids,Aphididae,Aphids,Insecta,52381
